accommodates,bathrooms,bedrooms,guests_included,host_listings_count,latitude,longitude,minimum_nights,number_of_reviews,distance_centre,instant_bookable,entire_home,private_room,shared_room,price
3,1.0,2.0,2,1.0,52.3640153539,4.9416093787,1,3,3.321467948384645,0,1,0,0,149.0
5,1.0,2.0,1,1.0,52.3753178783,4.8879346101,4,0,0.8906597166725346,0,1,0,0,220.0
2,1.0,1.0,2,1.0,52.3764103199,4.9437469541,3,0,3.022058174566756,0,1,0,0,100.0
4,1.0,1.0,3,1.0,52.3811819044,4.8248843405,3,1,5.061562657807771,1,1,0,0,80.0
4,2.0,3.0,4,1.0,52.3694367833,4.8735923842,4,2,2.060884162828788,0,1,0,0,250.0
4,1.0,1.0,1,1.0,52.3435732325,4.8605351531,1,2,4.757247837969531,0,1,0,0,84.0
2,1.0,1.0,1,1.0,52.3595478733,4.802460196,2,18,6.931999733764,0,1,0,0,109.0
2,1.5,1.0,1,1.0,52.3633923678,4.840221372,2,5,4.383957925623375,1,1,0,0,81.0
4,1.0,1.0,1,1.0,52.3723549381,4.8648022363,1,0,2.468907133822837,0,1,0,0,100.0
4,2.5,2.0,1,10.0,52.3734911515,4.9052796378,3,5,0.7472158474540763,0,1,0,0,199.0
2,1.0,0.0,1,3.0,52.3697620426,4.9044869283,4,11,1.102296362255487,0,1,0,0,113.0
2,1.0,1.0,1,1.0,52.3631653716,4.8631912377,2,3,3.035800207996829,0,1,0,0,150.0
2,1.0,1.0,2,2.0,52.3664722121,4.8523396462,2,53,3.4934553842458382,0,1,0,0,72.0
2,1.0,1.0,1,1.0,52.3619528033,4.8948236396,3,21,1.9407155041221005,0,1,0,0,149.0
3,1.0,2.0,3,1.0,52.3565474512,4.917395686,3,28,2.7957623329977284,0,1,0,0,110.0
4,1.0,2.0,2,1.0,52.3567779755,4.8995091611,2,3,2.490433287377981,0,1,0,0,120.0
2,1.0,1.0,1,1.0,52.34670532,4.8982361962,3,8,3.610663064558056,0,1,0,0,89.0
3,2.0,2.0,2,1.0,52.3649517911,4.878897748,4,11,2.108023922200253,0,1,0,0,126.0
3,1.0,2.0,2,1.0,52.3681882566,4.883897547,2,19,1.6139925516937874,0,1,0,0,197.0
2,1.0,0.0,1,1.0,52.3591695036,4.8882670927,3,6,2.350087316802588,0,1,0,0,109.0
1,1.0,1.0,1,3.0,52.365372459,4.8755394724,3,52,2.232651202770106,0,0,1,0,56.0
2,1.0,1.0,1,3.0,52.3225625215,4.9722503386,2,1,8.001788333988795,0,0,1,0,50.0
2,1.0,1.0,1,1.0,52.3626654435,4.8730141638,3,2,2.565916185894883,0,1,0,0,200.0
2,1.0,1.0,1,1.0,52.3521770866,4.7853435899,2,44,8.302998909649437,1,0,1,0,60.0
2,1.0,1.0,1,1.0,52.3614969865,4.8640716649,5,7,3.1017340039906047,0,1,0,0,130.0
2,1.5,1.0,1,2.0,52.348383997,4.8407674242,3,1,5.2502487083476375,0,1,0,0,100.0
2,1.0,1.0,1,1.0,52.3515218333,4.8569043935,1,2,4.216604585543744,0,0,1,0,59.0
4,1.5,2.0,2,1.0,52.3618908214,4.8611081217,3,5,3.233529465831791,0,1,0,0,200.0
4,1.0,1.0,1,1.0,52.3778301517,4.8814741328,2,48,1.2274362422471286,0,1,0,0,140.0
4,2.5,3.0,1,103.0,52.3570829314,4.8781003997,2,2,2.851191890467014,1,1,0,0,200.0
2,1.0,1.0,2,1.0,52.3708021918,4.9059181207,2,0,1.030668198832299,0,1,0,0,90.0
2,1.5,1.0,2,1.0,52.3495301605,4.8355476523,2,1,5.445578153393799,0,1,0,0,125.0
4,1.5,2.0,1,1.0,52.368556764,4.8673400309,5,11,2.477070184064884,1,1,0,0,200.0
2,1.0,1.0,1,1.0,52.3780898719,4.8729345704,2,3,1.8015376522102424,0,1,0,0,110.0
2,1.0,1.0,1,2.0,52.3598296513,4.9419420991,1,1,3.598276954766711,0,0,0,1,70.0
2,1.0,1.0,1,1.0,52.3736726649,4.8798692064,1,0,1.4617879297561105,0,0,1,0,100.0
2,1.0,1.0,1,1.0,52.3737061664,4.862458202,1,2,2.581125835549341,0,0,1,0,48.0
2,1.5,1.0,1,1.0,52.3422564588,4.9114626372,3,0,4.1845643945584285,0,1,0,0,90.0
2,1.0,1.0,1,1.0,52.3789615179,4.8562725021,2,0,2.9277485309360256,1,1,0,0,90.0
1,1.0,1.0,1,1.0,52.3770667002,4.9454883671,5,3,3.133238600076501,0,0,1,0,39.0
3,1.0,0.0,2,1.0,52.3622744919,4.8990728137,2,6,1.8797837278661056,0,1,0,0,150.0
2,1.5,1.0,1,1.0,52.3330998168,4.8520202415,2,0,6.048589375167288,0,0,1,0,90.0
2,1.0,1.0,1,5.0,52.3628835973,4.8756110931,2,0,2.427947800290905,1,0,1,0,125.0
2,1.0,1.0,1,2.0,52.3781038941,4.8791755536,2,84,1.3793143379270092,0,0,1,0,87.0
2,1.0,0.0,1,1.0,52.3553760389,4.8856671404,2,0,2.8061837645569234,0,1,0,0,77.0
4,1.0,3.0,1,1.0,52.3846886757,4.8712304117,5,0,2.0081105365210536,0,1,0,0,150.0
2,1.0,1.0,1,1.0,52.3646979504,4.8764383684,2,69,2.242000495091048,1,1,0,0,140.0
4,0.5,2.0,1,1.0,52.3547117086,4.8062359585,1,3,6.883773243276889,0,1,0,0,100.0
2,1.0,1.0,1,1.0,52.3627969203,4.9318757525,2,5,2.85722859004438,0,1,0,0,90.0
4,1.0,2.0,2,1.0,52.3593002481,4.9344699326,3,2,3.246021936641885,0,1,0,0,95.0
2,1.0,1.0,1,1.0,52.3705889443,4.8937307478,2,3,1.0309577031756436,0,0,1,0,100.0
3,1.0,1.0,1,16.0,52.3484973032,4.8635880724,1,0,4.189039918050195,0,1,0,0,100.0
2,1.0,1.0,1,2.0,52.3176009967,4.9853817233,3,67,8.99339463532928,0,0,1,0,40.0
2,1.0,1.0,1,1.0,52.3534983856,4.8398658266,2,6,4.948332400967815,0,0,1,0,49.0
2,1.0,1.0,2,1.0,52.3545877693,4.9084186683,3,35,2.801008858189387,0,1,0,0,379.0
4,1.0,1.0,2,2.0,52.3656958341,4.9290597611,3,86,2.507791911615655,0,1,0,0,100.0
4,1.0,2.0,1,2.0,52.3765299054,4.8970011067,2,0,0.3383582949526233,1,1,0,0,250.0
2,1.0,1.0,1,1.0,52.3781219731,4.8948845707,1,0,0.3304167898572703,0,0,1,0,100.0
2,1.0,1.0,1,1.0,52.3512053499,4.8871980347,2,10,3.2185680114305217,0,1,0,0,99.0
4,1.0,1.0,2,1.0,52.3549683139,4.8462792596,2,12,4.500133594454672,0,1,0,0,150.0
3,1.0,1.0,3,1.0,52.359989467,4.9445357359,5,13,3.7306283847715696,0,1,0,0,110.0
4,1.0,2.0,2,1.0,52.3667536922,4.8725929288,2,25,2.285803221980853,0,1,0,0,150.0
2,1.0,1.0,1,1.0,52.3577049788,4.8571697391,2,6,3.731233800033305,0,1,0,0,130.0
2,1.0,1.0,1,1.0,52.3264849673,4.8752605716,1,1,6.082176918246138,1,1,0,0,85.0
2,1.0,1.0,1,1.0,52.3567624154,4.918488184,2,8,2.8076418747993555,0,1,0,0,106.0
4,2.0,2.0,1,1.0,52.3936164105,4.9248456327,3,0,2.354052454849539,0,1,0,0,149.0
4,1.5,2.0,1,1.0,52.3440847382,4.8644010086,2,2,4.568208619677993,0,1,0,0,150.0
2,1.0,1.0,1,1.0,52.3823052747,4.8694711786,4,15,2.06152915364158,0,1,0,0,99.0
2,1.0,1.0,2,2.0,52.3591882124,4.865150219,2,1,3.217128997126425,0,0,1,0,105.0
2,1.0,1.0,1,1.0,52.3563146681,4.8019348585,1,1,7.086861413442101,0,1,0,0,65.0
2,1.0,1.0,1,1.0,52.3526009192,4.8552536702,1,1,4.208985809134352,1,0,1,0,72.0
2,1.0,1.0,1,1.0,52.3746118699,4.8780052849,5,5,1.539903327122629,0,1,0,0,85.0
3,1.0,1.0,2,1.0,52.3814652449,4.8560686776,2,44,2.952238614967642,0,0,1,0,100.0
2,1.0,0.0,1,1.0,52.3609751885,4.8421685339,3,12,4.3807703983177175,0,1,0,0,89.0
2,1.0,1.0,2,2.0,52.3786343185,4.8572164448,1,11,2.8642813427675127,0,1,0,0,100.0
2,1.0,1.0,2,2.0,52.3603547019,4.8996654388,1,28,2.0930239566474538,0,0,1,0,135.0
1,2.0,1.0,1,1.0,52.3537816345,4.9407519763,15,0,3.979046384281793,1,0,1,0,40.0
2,1.5,1.0,1,1.0,52.3639266496,4.8769650291,2,0,2.2803058785067014,0,0,1,0,112.0
2,2.0,1.0,1,1.0,52.3560068769,4.9239690661,1,7,3.0673235659321847,0,0,1,0,60.0
2,1.0,1.0,1,3.0,52.36392925,4.8981803352,2,67,1.6978630867933358,0,0,1,0,58.0
4,1.0,2.0,1,1.0,52.3727771912,4.8820846402,3,11,1.3756643562819186,1,1,0,0,209.0
6,1.0,0.0,4,2.0,52.3684456419,4.8833064161,3,22,1.619255350154665,0,1,0,0,225.0
3,1.0,1.0,2,1.0,52.3507504553,4.9130787546,2,9,3.29313366823308,0,1,0,0,100.0
6,1.5,3.0,1,1.0,52.3969701648,4.9076790658,1,4,2.0535901046408496,0,1,0,0,279.0
2,1.0,1.0,1,1.0,52.3541795756,4.8983118171,2,1,2.780212464930348,0,1,0,0,120.0
4,1.0,2.0,1,1.0,52.3910784013,4.9360156418,3,0,2.811185849557335,0,1,0,0,125.0
2,1.0,1.0,1,1.0,52.3471036318,4.8962402156,1,1,3.572058611506684,0,1,0,0,200.0
4,1.0,2.0,1,1.0,52.3478934817,4.8614040425,3,6,4.33050203641795,0,1,0,0,145.0
3,1.0,1.0,2,2.0,52.3682551847,4.8666355415,2,8,2.535077788254184,0,1,0,0,130.0
2,1.0,1.0,2,1.0,52.358085216,4.857775458,1,14,3.672609252563031,0,0,1,0,250.0
2,1.0,1.0,1,1.0,52.3570032954,4.8943489488,1,8,2.4893868000161934,0,1,0,0,180.0
2,1.0,1.0,1,1.0,52.3702551332,4.9390841498,2,18,2.8674649662643548,0,0,1,0,50.0
2,1.0,1.0,1,1.0,52.3559126111,4.8716072816,3,23,3.2022856851028223,0,1,0,0,95.0
2,1.0,1.0,1,1.0,52.3783450781,4.8341689512,2,0,4.428048919632486,0,1,0,0,65.0
6,2.5,3.0,1,1.0,52.3423371957,4.869220944,1,0,4.5796728135394345,0,1,0,0,400.0
6,1.5,2.0,4,1.0,52.3530046142,4.9342402458,2,4,3.7477303011367415,0,1,0,0,250.0
2,1.0,1.0,1,1.0,52.3661431055,4.9326322083,1,14,2.6787202359036746,1,0,1,0,90.0
3,2.0,1.0,1,1.0,52.3668174848,4.8499478969,2,0,3.6277189423394,1,1,0,0,220.0
4,1.0,1.0,1,1.0,52.3750848433,4.8575338815,5,30,2.8785585564748217,0,1,0,0,200.0
4,1.0,1.0,2,1.0,52.353894565,4.887949516,3,0,2.9168132618198768,0,1,0,0,145.0
5,1.0,3.0,1,1.0,52.3558847676,4.8742144796,3,0,3.1038669250431448,0,1,0,0,375.0
2,1.0,1.0,1,1.0,52.3612874814,4.9232345283,2,1,2.5623536272467358,0,1,0,0,140.0
4,1.0,3.0,2,1.0,52.3521335167,4.9110978638,2,235,3.109023343424216,0,0,1,0,90.0
4,1.0,1.0,2,1.0,52.3663132957,4.9427811908,2,43,3.2706399823155143,0,1,0,0,115.0
4,1.0,2.0,4,1.0,52.361893437,4.9012980156,2,85,1.9261412322051448,0,1,0,0,199.0
4,1.0,2.0,1,1.0,52.3517337352,4.8880513145,2,4,3.1471681857751435,0,1,0,0,150.0
4,1.5,2.0,4,2.0,52.3553194184,4.8893304077,2,7,2.7396200220323674,1,1,0,0,110.0
3,1.0,1.0,2,6.0,52.362551444,4.8969843279,1,5,1.8562875258678448,1,1,0,0,93.0
2,1.0,1.0,2,1.0,52.3640152108,4.890418291,3,2,1.793638084021736,0,1,0,0,98.0
2,1.0,1.0,1,1.0,52.3804959874,4.8716575452,4,7,1.8895585514138773,0,1,0,0,130.0
4,1.0,2.0,2,1.0,52.3662268699,4.8409457464,2,8,4.221255809907816,0,1,0,0,100.0
2,1.0,1.0,1,2.0,52.3634238406,4.8755772708,4,11,2.385029739698292,0,0,1,0,110.0
5,1.0,2.0,4,3.0,52.352575724,4.914180926,3,4,3.122169673455274,1,1,0,0,180.0
4,1.0,2.0,2,1.0,52.3257075387,4.8800502196,2,63,6.08697974528966,1,1,0,0,100.0
2,1.0,1.0,2,1.0,52.3570338407,4.8522402741,2,10,4.0390538799937605,0,1,0,0,138.0
2,1.0,0.0,1,29.0,52.3666358934,4.9027415736,2,1,1.412931300701993,0,1,0,0,91.0
2,1.5,1.0,1,1.0,52.3900996938,4.8915114048,2,23,1.3261128730758651,0,0,1,0,110.0
2,1.0,0.0,1,1.0,52.3266917318,4.9486759427,2,18,6.723468750440101,0,1,0,0,62.0
2,1.0,1.0,1,1.0,52.3778938753,4.8798295954,3,136,1.3374356897918094,1,1,0,0,120.0
4,1.0,2.0,1,1.0,52.3711108047,4.8985033455,3,40,0.899893615739844,0,1,0,0,240.0
2,1.0,1.0,1,1.0,52.3521745103,4.8890904045,1,3,3.082898655988778,0,1,0,0,115.0
2,1.0,1.0,1,1.0,52.3551100248,4.9256160492,27,1,3.2119415970299694,0,1,0,0,200.0
3,1.0,2.0,1,1.0,52.3728775848,4.9361296453,4,2,2.5865142829982024,0,1,0,0,100.0
4,1.0,2.0,1,1.0,52.3766589914,4.9462080339,3,0,3.1856146892605786,0,1,0,0,125.0
2,1.0,0.0,1,1.0,52.3651101017,4.9060569088,2,16,1.6278216038909157,0,1,0,0,180.0
4,1.0,2.0,4,3.0,52.3820051698,4.8756298995,3,22,1.6445332519180005,0,1,0,0,298.0
2,1.0,1.0,1,1.0,52.3516411752,4.9418647614,4,7,4.202622967199408,0,0,1,0,60.0
2,1.0,2.0,1,2.0,52.3440786231,4.9040533359000005,2,8,3.914233600151489,0,1,0,0,85.0
2,1.0,1.0,1,2.0,52.364464308,4.9115642505,2,1,1.831683071845867,0,1,0,0,130.0
4,1.0,2.0,1,1.0,52.3695676457,4.8519308058,2,8,3.395237116720024,0,1,0,0,175.0
4,1.0,3.0,1,1.0,52.3839548588,4.8679785188,2,8,2.198197951426626,0,1,0,0,329.0
4,2.0,2.0,1,2.0,52.3739310173,4.8907040999,3,15,0.8317971343204662,0,1,0,0,380.0
3,1.0,1.0,2,1.0,52.3693443155,4.9266582005,1,1,2.146804866878003,0,1,0,0,129.0
4,1.0,2.0,1,1.0,52.3711759107,4.8826200432,3,35,1.446917915682555,0,1,0,0,330.0
2,1.0,1.0,1,1.0,52.3414858243,4.8766476211,1,5,4.465956930741883,0,0,1,0,159.0
7,2.5,4.0,4,1.0,52.3401380917,4.8937300315000005,3,5,4.35674926115041,0,1,0,0,210.0
3,1.0,1.0,2,1.0,52.3863875883,4.8901925411,3,78,1.0161599580011704,0,1,0,0,150.0
2,1.0,1.0,1,1.0,52.3835885363,4.8792962581,4,0,1.450628899930656,0,1,0,0,120.0
2,1.5,2.0,1,3.0,52.353605105,4.9182942372,2,1,3.117850172701873,1,1,0,0,99.0
2,1.0,1.0,1,1.0,52.362305289,4.8683256454,4,7,2.823827747453742,0,1,0,0,99.0
4,1.0,3.0,3,1.0,52.3743797424,4.8229026748,6,0,5.218972618818083,0,1,0,0,100.0
2,1.0,1.0,1,1.0,52.320437435,4.9443925647,2,0,7.206900369173408,1,0,1,0,80.0
3,1.0,1.0,2,1.0,52.3664938302,4.8549905205,2,27,3.328755524279343,0,1,0,0,110.0
2,1.0,1.0,1,2.0,52.3715412921,4.8735423952,1,51,1.9511038092038664,0,0,1,0,90.0
2,1.0,1.0,2,1.0,52.3531241917,4.8551841426,2,2,4.171753831704683,0,1,0,0,89.0
2,1.0,1.0,2,3.0,52.3808818402,4.8694754816,2,23,2.0406656136454853,0,0,1,0,95.0
4,1.0,2.0,2,1.0,52.3498484104,4.7996605473,3,0,7.514333767887071,1,1,0,0,125.0
2,1.0,1.0,2,2.0,52.3681537029,4.8749439008,1,1,2.064859738133133,0,0,1,0,100.0
5,1.0,2.0,4,1.0,52.3873413317,4.8827570346,5,9,1.4490643613825267,0,1,0,0,159.0
2,1.0,0.0,1,1.0,52.3576447974,4.9011411773,2,22,2.396912350812744,0,1,0,0,200.0
2,1.5,1.0,1,1.0,52.3744932556,4.8852661157,2,33,1.0934597315410437,1,0,1,0,70.0
2,1.0,1.0,1,3.0,52.3799274148,4.8802050205,2,5,1.3067512396917829,0,1,0,0,250.0
2,1.0,1.0,1,1.0,52.3767578047,4.8528935774,5,3,3.168465388638863,0,1,0,0,100.0
7,1.5,3.0,4,1.0,52.3541260251,4.9076023184,3,14,2.839779151788178,0,1,0,0,399.0
2,1.0,2.0,1,2.0,52.382744801,4.8778782821,1,0,1.5144153916438896,0,1,0,0,90.0
2,1.5,1.0,1,5.0,52.3786709621,4.8911217198,2,3,0.5665906154459291,0,1,0,0,150.0
4,1.0,4.0,1,1.0,52.368223485,4.8403843721,3,0,4.187124821129153,1,1,0,0,150.0
3,1.0,1.0,2,1.0,52.3789470976,4.8949077357,1,2,0.3080091521309637,1,0,1,0,90.0
4,1.5,2.0,2,1.0,52.3561329758,4.8851495467,2,80,2.7392310486970644,0,1,0,0,125.0
4,1.0,1.0,2,1.0,52.3668633503,4.8513347251,1,4,3.538851243582889,0,1,0,0,105.0
2,1.0,1.0,1,1.0,52.3688841087,4.8621211448,2,20,2.7781720027142467,0,1,0,0,95.0
2,1.0,1.0,1,2.0,52.3656793438,4.9117809066,2,207,1.719251468447574,0,0,1,0,95.0
4,1.0,2.0,2,1.0,52.3875271871,4.8832048809,2,1,1.4386947860578072,0,1,0,0,85.0
4,1.0,2.0,2,1.0,52.3800706794,4.8693118816,2,0,2.0454405654326187,0,1,0,0,120.0
3,1.0,2.0,3,1.0,52.3422301886,4.9025781533,2,3,4.112601508617845,1,1,0,0,148.0
4,1.0,2.0,1,1.0,52.3638353554,4.8626710884,4,8,3.0217834264668064,0,1,0,0,120.0
2,1.0,1.0,1,1.0,52.3747885724,4.9027388835,2,6,0.5380280855006041,0,1,0,0,150.0
4,1.0,3.0,1,1.0,52.3843052696,4.8902480740000005,1,24,0.8433428159519113,0,1,0,0,50.0
2,1.0,0.0,1,45.0,52.3698987051,4.8927775539,3,0,1.1267488616482972,0,1,0,0,150.0
4,1.0,2.0,1,1.0,52.3847878907,4.9125789276,5,3,1.0874086210088416,0,1,0,0,220.0
2,1.0,1.0,1,9.0,52.3706553706,4.8859812439,2,5,1.3159897794163338,0,1,0,0,125.0
4,1.0,2.0,2,1.0,52.3610278422,4.8928346379,3,49,2.06719033389016,0,0,1,0,175.0
5,1.0,2.0,1,1.0,52.3583522203,4.8874394134,2,0,2.454280421003137,1,1,0,0,200.0
4,1.5,2.0,3,1.0,52.3642998521,4.8771852567,3,21,2.239529835986041,0,1,0,0,300.0
2,1.0,1.0,1,1.0,52.3530220989,4.9193771462,2,23,3.207349279735808,0,1,0,0,90.0
2,1.0,1.0,1,1.0,52.3295061871,4.8685887401,2,6,5.904542166475538,1,1,0,0,125.0
4,1.0,2.0,2,1.0,52.3694334005,4.8673436824,2,6,2.431871203199342,0,1,0,0,150.0
2,1.0,0.0,1,1.0,52.3662947864,4.8674154015,1,26,2.602121551108089,0,1,0,0,94.0
4,1.5,2.0,2,1.0,52.3753647754,4.8999480693,3,19,0.42641253956081,1,1,0,0,270.0
3,1.0,2.0,2,1.0,52.3718359081,4.854690527,1,23,3.1432617024448093,0,1,0,0,108.0
4,1.0,2.0,2,1.0,52.3800492518,4.8878747467,2,19,0.7897114993236876,0,1,0,0,195.0
2,1.0,1.0,1,4.0,52.360809836,4.8645363544,2,197,3.1267618736374176,1,0,1,0,79.0
2,1.0,1.0,1,1.0,52.3761307783,4.8866155108000005,2,55,0.9334260047152872,0,1,0,0,295.0
4,1.0,2.0,1,1.0,52.3658768633,4.9861661538,5,0,6.067610010492909,1,1,0,0,215.0
4,1.0,2.0,2,1.0,52.3742857249,4.8734445743,1,11,1.8451582629953616,0,1,0,0,150.0
4,1.0,1.0,1,1.0,52.3718139179,4.8768742116,3,0,1.7359010245261788,0,1,0,0,119.0
4,1.0,2.0,1,29.0,52.3685611948,4.9038289101,3,0,1.218121900011857,0,1,0,0,219.0
2,1.0,1.0,1,1.0,52.3607734603,4.8511333568,3,13,3.863432987614545,0,1,0,0,129.0
6,1.0,3.0,4,1.0,52.3591796599,4.920933561,5,0,2.659445311791766,0,1,0,0,195.0
2,1.0,1.0,1,1.0,52.3671221507,4.8572828545,2,1,3.1582831178241606,0,1,0,0,99.0
4,1.0,1.0,2,1.0,52.416892044,4.8851615243,2,2,4.300022905817224,1,1,0,0,95.0
4,1.0,2.0,1,1.0,52.3432398537,4.9098613545,3,0,4.057076093612723,0,1,0,0,185.0
4,1.5,1.0,2,2.0,52.3555037608,4.8921462971,2,420,2.6780354405852598,1,0,1,0,190.0
4,1.0,2.0,1,36.0,52.3647454604,4.8945293872,2,20,1.6391291789837636,0,1,0,0,180.0
4,1.0,1.0,2,2.0,52.3516725392,4.9034427481,2,71,3.069863144216095,0,0,1,0,140.0
4,1.0,2.0,2,1.0,52.3764873925,4.8555470356,2,15,2.992034263813515,0,1,0,0,145.0
5,1.0,4.0,1,1.0,52.4069781411,4.9055851214,5,9,3.116143380524921,0,1,0,0,125.0
2,1.0,1.0,1,1.0,52.3644074651,4.8635073357,1,0,2.9391178312076054,0,1,0,0,89.0
2,1.0,1.0,1,1.0,52.3609307106,4.8552161389,2,0,3.6216175893359273,0,1,0,0,90.0
2,1.0,1.0,1,1.0,52.3619613614,4.8535096473,6,8,3.6568195601436297,0,1,0,0,99.0
2,1.0,2.0,1,1.0,52.3738310257,4.8793010251,14,0,1.4897444769126291,0,1,0,0,125.0
2,4.0,1.0,1,8.0,52.3936973138,4.8827465785,3,3,1.969723912618814,0,0,1,0,70.0
2,1.0,1.0,1,21.0,52.3684193122,4.9310563008,2,0,2.456757057837616,1,1,0,0,84.0
4,2.0,2.0,1,1.0,52.3431101246,4.9117833472,2,18,4.095963007644943,0,1,0,0,175.0
2,1.0,1.0,1,1.0,52.3757314604,4.8929601749,2,18,0.5833627911645834,0,1,0,0,159.0
2,1.5,1.0,1,1.0,52.3644578425,4.8559716602,2,2,3.372478157766324,0,1,0,0,103.0
2,1.0,1.0,1,103.0,52.3752441232,4.8771144738,2,1,1.5760884066980223,1,1,0,0,120.0
2,1.0,1.0,1,1.0,52.3572371447,4.8953444892,4,1,2.4551100890609967,0,1,0,0,140.0
8,1.5,3.0,1,1.0,52.35485749,4.9991305054,4,0,7.285253327752746,0,1,0,0,185.0
4,1.5,1.0,1,103.0,52.3690579642,4.8786076328,2,0,1.8064285275470895,1,1,0,0,400.0
2,1.0,1.0,1,1.0,52.3583850504,4.8573953670000005,5,9,3.671414091228831,0,1,0,0,195.0
4,1.0,1.0,1,1.0,52.3807618745,4.8859792628,2,32,0.9290640485459084,0,1,0,0,155.0
4,3.5,3.0,1,103.0,52.3639721433,4.8791741582,3,1,2.179043019133257,1,1,0,0,225.0
2,1.0,1.0,1,0.0,52.3461854575,4.8879608091,2,1,3.7492094979454342,0,1,0,0,120.0
2,1.0,1.0,1,2.0,52.3645572479,4.8514886619,1,89,3.6364343455009513,0,0,1,0,74.0
4,2.0,1.0,1,1.0,52.3653957014,4.8917684195,2,1,1.6185434553608096,0,0,1,0,283.0
2,1.0,1.0,1,1.0,52.3990161956,4.9299452597,2,22,3.0227738079443958,0,0,1,0,69.0
2,1.0,1.0,1,9.0,52.3752419619,4.8808155123,3,23,1.3368306021796397,0,0,1,0,75.0
5,2.0,2.0,4,1.0,52.3688189261,4.9155680979,4,1,1.589500327186097,1,1,0,0,270.0
2,1.0,1.0,2,1.0,52.3448491584,4.8975838808,2,5,3.818076911695648,0,1,0,0,85.0
2,2.0,1.0,1,4.0,52.3659887748,4.8736982814,1,5,2.2802701169763973,0,0,1,0,89.0
4,1.0,2.0,4,1.0,52.3772548297,4.8957664615,2,35,0.3286223636019065,0,1,0,0,280.0
2,1.0,0.0,1,1.0,52.3512176194,4.9143887871,2,15,3.269838444837733,0,1,0,0,110.0
4,1.0,2.0,1,1.0,52.3571211477,4.9249743312,2,2,3.002923253892308,0,1,0,0,120.0
4,1.0,2.0,2,1.0,52.3710980425,4.8611881192,3,36,2.7458002328386453,0,1,0,0,209.0
3,1.0,1.0,1,1.0,52.3889100355,4.9157495238,1,5,1.546618288802622,0,0,1,0,45.0
4,1.0,2.0,1,1.0,52.376352368,4.8622938505,2,2,2.538902433821992,0,1,0,0,110.0
4,1.0,2.0,2,1.0,52.3662650619,4.8995323407,2,15,1.4361905450865853,0,0,1,0,200.0
2,1.5,2.0,1,3.0,52.3547996133,4.9181849247,3,68,2.994139425391379,0,1,0,0,95.0
3,1.0,1.0,2,2.0,52.4169640524,4.8911431543,5,7,4.23520524995323,0,1,0,0,70.0
2,1.0,1.0,1,1.0,52.356796116,4.8541066098000005,2,0,3.955991427127108,1,1,0,0,249.0
2,1.0,0.0,1,1.0,52.3511575736,4.89526279,10,30,3.1278097509312768,0,1,0,0,98.0
4,1.5,2.0,1,1.0,52.3625384677,4.9091626054,7,41,1.9645681118482927,0,1,0,0,130.0
2,1.0,1.0,1,2.0,52.3560591471,4.7964594362,2,3,7.444628077013383,0,0,1,0,55.0
4,2.0,2.0,1,4.0,52.3578439178,4.8977690304,3,0,2.374653671550128,0,1,0,0,399.0
2,1.0,1.0,1,1.0,52.3777621423,4.8733105552,3,12,1.7789742695452524,0,1,0,0,119.0
4,1.0,2.0,1,1.0,52.3718844411,4.9451577763,4,0,3.20654820005698,0,1,0,0,80.0
4,1.0,2.0,2,3.0,52.3748272015,4.87798657,2,21,1.5333671412908825,1,1,0,0,150.0
4,1.0,2.0,2,2.0,52.4178215963,4.9056289724,2,1,4.313572082697205,0,1,0,0,110.0
4,1.0,2.0,1,1.0,52.352970691,5.0054027859,2,8,7.758496180816824,0,1,0,0,185.0
2,1.0,1.0,1,1.0,52.3446959536,4.8659628958,1,8,4.455385996953873,0,1,0,0,125.0
2,1.0,1.0,1,1.0,52.3503171288,4.8870542628,1,24,3.316489535304583,0,1,0,0,115.0
4,1.0,1.0,1,1.0,52.3840427345,4.9146379055,3,11,1.1640033764268618,0,1,0,0,115.0
2,1.0,1.0,1,1.0,52.3986814893,4.9366292198,4,2,3.325108009100381,0,1,0,0,87.0
5,1.0,3.0,1,1.0,52.3476256902,4.8937678831,3,1,3.5284657516209386,0,1,0,0,200.0
4,1.0,2.0,1,1.0,52.3740994325,4.8816950601,5,14,1.3294785875201305,0,1,0,0,249.0
2,1.0,1.0,1,1.0,52.3504533773,4.9140706455,7,7,3.3442001837709605,0,1,0,0,90.0
2,1.0,1.0,1,43.0,52.3603939783,4.8897250124,2,9,2.189959045158741,0,1,0,0,125.0
6,1.5,4.0,1,1.0,52.3568748558,4.9325925888,3,6,3.3483604396884803,0,1,0,0,275.0
2,1.0,1.0,1,2.0,52.3790404403,4.8019110503,1,29,6.615240961795708,1,0,1,0,38.0
4,1.0,3.0,4,1.0,52.3814526875,4.8655403666,2,119,2.3126145944928456,0,1,0,0,225.0
3,1.0,2.0,2,1.0,52.3929932071,4.9429860976,2,0,3.328616170888464,1,1,0,0,85.0
3,1.0,2.0,2,1.0,52.3340070145,4.8858732203,3,24,5.1044737053260105,0,1,0,0,110.0
2,1.0,1.0,2,1.0,52.335112618,4.8741684509,3,20,5.189405768655028,0,1,0,0,109.0
2,1.0,1.0,1,1.0,52.3582991326,4.7824779714000005,2,6,8.267895686370927,0,0,1,0,33.0
8,1.0,4.0,10,3.0,52.364370826,4.8687340328,2,28,2.654995444336613,1,1,0,0,382.0
